sleep_hours,sleep_irregularity,gpa,gpa_drop,club_attendance,phone_hours,risk_label
7.7397887609653475,0.06520459126049205,2.4666656452986535,0.4655179182347664,2,5.831014335905845,0
5.985388149115895,0.46393137681233276,3.250660339908908,-0.12265152276968838,4,10.355707099645604,0
4.381350101716142,0.9092202058615602,3.4941565342580576,-0.24177318674001702,4,11.672132068082684,0
5.865893930293973,0.5387017979527142,2.4374277778130784,-0.2565329559332399,0,6.386553813503745,0
5.951099932160482,0.4978125080342902,2.119886601722617,-0.042235387295865845,1,5.933528387477619,0
8.377637070028385,0.10547369995663058,2.2619474859883484,0.25952014871694407,2,10.465507758198628,0
7.8253448281312785,0.656780104724294,3.211993934542051,-0.2940118158115268,0,6.269053206363036,0
9.32327645545796,0.8221031606002255,3.6988928124514713,0.20929612714076806,0,7.5201817229565115,0
6.8332895509716955,0.38042000750756233,2.0899936424708487,-0.4788501766505837,3,4.309416645987445,0
4.71756547562981,0.7756118509253275,3.4683025180832923,-0.08106702201605398,1,9.435025357790753,0
8.27946872333797,0.9644766539008116,2.6826372919001042,0.27586506520278686,1,7.319883182707819,0
8.564710291701385,0.2037664591276891,2.957056739839045,-0.1612670442255686,2,10.090345502403416,0
7.367663185416977,0.5233296311947413,3.8577190996911312,0.06373710144539946,1,9.807327300286698,0
8.625803079727365,0.28713795808457554,2.6639430094716907,-0.2950207671740892,0,4.1500476827002855,0
6.9627735781863445,0.7928544190338394,2.930673867878972,0.2419953911261723,1,9.156355505577624,0
7.136396976291964,0.5775933658811575,2.027364829521362,-0.4477208967312404,1,10.000544079513714,0
6.565246110151298,0.6345824175503038,2.163197440009677,0.35254264487550036,4,5.46107240782395,0
4.152514760464571,0.7979141596158941,2.517183182269568,-0.30180361357833185,0,3.7260911290227456,1
4.647348561959827,0.3959704726624549,2.055704481642149,0.37439803170833075,1,2.0263215557958816,0
4.188575114120406,0.9150900684070432,3.2627506520965017,-0.14747075869948267,1,6.509036530931482,0
7.818462467582682,0.53302886724614,2.852796713603245,0.2226835744744866,3,5.524327315388415,0
5.88613588645796,0.157954822835348,3.096290405456044,-0.18077470221381153,1,7.5490983382540895,0
7.051424146988216,0.6958991181688025,2.3492943717926593,0.40591167123464755,1,3.8804109258878574,0
9.445398843556557,0.7932613504382544,2.5918640588732322,-0.37336287448162564,4,10.596655476664752,0
5.495753374893249,0.31676167706752667,3.32764894970545,-0.3214802107274013,0,4.577552156281096,0
6.462297538213779,0.857179256998753,3.9306054472608,-0.00696987484119771,2,4.264296050876499,0
8.533306831258292,0.9061432547657664,2.1008335472044184,-0.4180615609618539,0,6.807140564843559,0
5.372788992949735,0.2769044873778089,3.780768641710532,-0.30401981529823807,3,6.988510237442743,0
4.461879458972758,0.9835214727152221,3.1537624026224167,0.44376638221201437,0,4.150852287850928,0
5.738508717482608,0.14071152804875842,3.127839133511247,0.47648966114788716,1,4.7186072672591575,0
4.9673277235240265,0.20201566840248997,3.0005570704155207,-0.12374067066957806,3,3.6970523915524494,0
9.578185914055439,0.18422483923802613,2.1387881718083666,0.42328602101393564,0,9.184601783231667,0
8.848722277386502,0.8939897100078704,2.179753703472321,0.044824675673431735,3,9.70089031254082,0
7.800422539062541,0.6542925523249619,3.2018240113181724,-0.23025753412623295,2,6.623284974592826,0
9.228763541126305,0.15210428322227287,2.6819171428711166,0.20239872108059864,0,9.140870226850176,0
8.822032461394688,0.440323418368349,3.8345361331553613,0.1589018065748572,1,9.359353919374456,0
5.119420353316215,0.615298025069802,2.8131810747189445,0.48912531910873336,3,3.382755276778086,0
9.355353990939866,0.08346408498938329,2.2865629174052824,-0.2349527125907167,4,11.661780248345368,0
7.2360534514939046,0.8824163684073387,3.429437667004072,0.17205950266173542,3,10.21031947096431,0
8.844640930984376,0.8036035354415352,2.5867068428820197,-0.4479762449705531,4,4.044834611958235,0
9.376547799540958,0.5052067735766382,3.050940614711786,-0.3863539613032806,1,3.8616503574607024,0
5.908020849831184,0.9671266152591704,3.39566557101034,-0.49608162504890674,2,3.2566114557958272,0
4.66031154716606,0.4177609792750997,3.800528222404141,0.4994606810596731,4,3.3837856254191836,0
5.36761097525165,0.9841103190364978,3.584382389603352,0.30227369714747776,2,9.481617990286962,0
6.562646731757538,0.6679199988036271,3.352722135745448,0.2867230147335408,3,6.696542569516236,0
8.90808859553496,0.6346712732539415,3.359266364790287,0.009726075288179703,1,9.829341727398672,0
9.164383499538062,0.165954895295785,3.891849288064173,-0.19993291709456007,4,9.462548943502053,0
4.041712783187144,0.881927758304644,2.591648194993072,-0.3487357155373241,3,8.046127135052217,0
7.064483815465394,0.42748968792061515,2.0022241883923746,-0.21532526115353634,0,8.863666065786795,0
6.504466018892674,0.16223340578247936,2.5439091187963974,-0.12402877807086088,3,2.1835572437914177,0
5.332646862824381,0.01260751997575904,2.435782759253488,0.25631009698029406,2,5.11777646805022,0
4.719192204002097,0.5597556836383826,3.3236691702279964,0.03966178890315242,1,8.378221792594102,0
6.025691028421768,0.5273996221226763,3.2674231995310583,-0.4225163734445173,1,2.093449534862442,0
9.657458223475114,0.7193536223691586,3.186922765409448,-0.48197099104108776,3,2.3297694368259343,0
5.939217592124532,0.8902580530178021,2.0324868864189076,-0.39766782046593685,0,10.518879824703832,1
7.112743730460196,0.07940658464302952,3.457556108901295,-0.08950128630262066,2,8.840248616920718,0
8.218113753371068,0.7314964903403623,2.647060824970983,0.4331929170490183,3,4.653697331203439,0
6.181777614275764,0.18741194409758222,3.330111978013262,0.1374024812092216,3,8.879628401187091,0
9.830692496325764,0.858177053157164,3.1131568570043067,0.3018258998755151,1,9.924566691392632,0
9.774683769652668,0.8190635138616561,2.6854618508558143,-0.033625405495451455,2,5.067942831101012,0
5.510693774952185,0.5407937549855444,2.2691525342082155,-0.1383339168049572,0,2.3603737749918743,0
6.983491035354312,0.7102427986233115,2.188837795320962,-0.39159962728337727,1,11.327791246877345,0
5.805269858900618,0.3143501131837484,3.663036666224447,0.37593302218620495,3,5.451798382956305,0
5.709042966264805,0.47116789893281463,3.836795084163116,0.2831600290279028,1,3.0648176328470638,0
4.221321684127197,0.8216368977104717,3.299576093528599,-0.3318819024022749,1,6.9185687139314735,0
7.657386003879381,0.4592651971732139,2.2068682297209667,0.01226056387626051,4,9.684677956641337,0
7.016074139373169,0.3577982653254418,2.8040544337764812,-0.01262519207875512,1,4.216473146175591,0
4.308872507499936,0.4942124472502999,3.4578784002103147,0.1250915526865286,1,4.694900501333634,0
5.671878785419668,0.8282492524372184,3.5596417680201364,0.4461868939912612,2,4.427149867985832,0
9.449595315799922,0.33520804737087273,2.236437244582177,0.07977144176247963,1,11.916730528316782,0
5.437371344001835,0.1737615931357438,2.000061437690765,0.04021726677861859,0,3.9740373373054254,0
4.8693692325473386,0.7120140203307808,3.42427409176121,-0.44967706706533606,3,7.75520216966124,0
6.936716561665378,0.8259782127080818,2.7131923519724115,-0.43709252398197607,2,11.252646416569643,0
9.913902724663604,0.10063747852353333,2.5089626632365203,-0.3126532086732111,1,3.4689656887777924,0
5.452331629069002,0.23987411275594472,2.025794939579051,-0.4675292283082517,0,11.708541978677003,0
8.03281328443527,0.1419719897609939,3.0805988135229994,0.24335289557001238,3,11.474772343956246,0
8.569717691972306,0.3479414115821666,3.7023014708519635,0.22333030399396314,2,10.845719870582625,0
5.425825263954398,0.45035097890541265,3.915263292545176,-0.36394376556835706,0,4.1455652133000225,0
8.369298091671158,0.7488263369633065,3.1314899012265784,0.3360789007952809,1,8.340550560109833,0
6.20669879631552,0.6511475848816741,3.0289226554797883,-0.345213965153888,4,9.608914729612401,0
7.793834983561477,0.6209285674784312,2.1701127709784824,-0.1988244130026412,4,11.860279281964297,0
7.801178264565368,0.3523749466096544,3.0977456030851993,-0.251023100838635,2,3.804238220813704,0
7.214648104448551,0.8414475530847599,2.7599581579307895,-0.12769290142695222,0,9.660258995192965,0
4.54173862032645,0.47128716739816456,3.2142705617671536,-0.24533623411003813,3,5.3880116992711296,0
9.011814973535428,0.9791049380151545,2.7774526957530936,-0.01104907356154794,0,3.756264655680023,0
5.9246803898304155,0.6341421382957368,2.4805982469007333,-0.09259211864531458,4,6.213769412138549,0
5.119111062399125,0.12626474156450274,2.189930550456753,0.48656949077932654,2,9.938359121486164,0
4.2446508493285835,0.676177562075434,2.6298368891777915,-0.44407364987177433,1,6.648498037040522,0
7.545357659129451,0.325104015431699,2.1932896685755043,-0.3578186236126484,0,7.375231002030485,0
8.065386171053694,0.6863271966860974,2.353793901647968,-0.4471741060913975,4,11.951594102001213,0
4.099526973567137,0.06964114816240574,3.974672317159092,0.12584119498237578,3,5.9910929955742604,0
7.072558349795686,0.1748814371759594,2.8882071138132375,-0.4454907225862804,2,8.154007547092398,0
5.358974651187628,0.8557372589057863,3.063743533010033,0.3364397373761233,1,5.652442016153719,0
7.871036742456699,0.2271795570235149,3.7472370574744307,0.011938630681927798,0,5.92785646328705,0
5.046198574029948,0.83704112524294,3.9911378009813756,0.027007624581533718,3,8.956407534454081,0
8.145626428614795,0.27927608845441043,3.1654288986893633,0.06159450771219421,1,11.378869760948835,0
6.3204120778032244,0.6428819100587077,3.624947642088343,-0.32918629369378927,4,7.423589504923214,0
9.620379932420407,0.694150573509831,2.6538820486733505,-0.30230969688551246,4,9.683999289487797,0
4.8251256648759595,0.5126547531450529,2.611487914894582,-0.18118267712699532,3,2.892065588169638,0
6.046398106301551,0.3053106766967313,2.8054074419891206,0.09349641582185142,4,4.11158037431927,0
4.680841127443534,0.21264437637109612,3.345014525347298,-0.2898822240597855,2,7.021316409195324,0
9.548161709671376,0.03318935456242622,3.3643833785101975,-0.38366827286673877,3,2.200117236287748,0
9.264036120285887,0.3039464012407238,2.6304788692989014,0.4701168864184322,4,4.528549787625588,0
5.547649766290934,0.653162790531283,2.2664198482732574,-0.4780181851903771,0,7.174012898249662,1
7.959904276205075,0.9383048184484827,3.264792512931017,0.30269740533602163,4,2.149611982563007,0
8.903333201207296,0.871204482263052,2.2566517243775293,0.2880351495750221,2,4.645462862260417,0
7.331204869596774,0.7660647765353026,3.15698501645866,-0.202785886154904,1,7.140308194758695,0
7.177903470136039,0.7884473432532987,3.386844256112618,-0.3643733839926866,1,7.731492479812457,0
5.45111374540271,0.6649849034759953,3.4012229927889033,-0.3543713532945766,4,11.257516930553054,0
4.558616606835395,0.260286857566003,3.5069442213191935,0.1974316172371925,1,8.453456232506078,0
9.38329454771996,0.9071950307058299,3.7457188431313293,0.14280659108617366,4,6.147358025299938,0
9.402508342979983,0.670732311905834,2.999917983929577,0.28274567425138675,2,11.303511771330678,0
7.798608743639607,0.56044063098044,3.4604983790591426,0.43748117239910467,1,9.848829833877943,0
6.034178746292204,0.11098946921348107,3.2383454707316734,0.191927363266592,0,4.0000892111274755,0
6.095257447675966,0.4470555438064254,2.373279879595365,-0.34414846344855654,4,3.3084236134881975,0
8.355734073221436,0.4603582712019263,2.0513792897388163,-0.2565573832345893,1,8.75811635742733,0
9.382661559715462,0.86456360952267,2.5690827713538678,0.34219373087311455,2,7.598831655769838,0
9.322518545590704,0.5466482201877885,2.8860674126752386,-0.29069392416579143,2,9.896736137927558,0
8.679253275145744,0.38040054897040965,3.2342118888573124,-0.4274776830455186,0,9.388050500786864,0
7.852189876925727,0.9768003285106593,3.6999186610064108,0.20328005404225047,2,8.25211533857515,0
4.504839789970293,0.11072059332631567,2.3924914334123315,-0.09747364450985796,2,11.863821716288921,0
4.969772284567682,0.4225484283119446,2.2510995797969544,0.4200400525459036,1,7.335897301104087,0
9.391325131162475,0.04202467517140529,3.926959894948655,0.15025507109366154,4,3.1310575650171986,0
7.638574357957539,0.7399041207669304,2.216089118752814,-0.40958102220833925,3,10.282735648159884,0
4.055182309699778,0.9180765521991506,2.9569821402143783,0.44785656725366074,2,4.51853362345709,0
4.608829257196192,0.28003732955048943,3.1711274575866035,-0.2414427363597541,2,9.773021481439184,0
7.981010614648335,0.8583416767991209,3.0827488418148765,-0.16278750959371424,3,11.571070960000513,0
4.030369503077312,0.29221823046189777,2.1720643140658864,-0.09773958631645796,2,8.967955139643411,0
4.964848308504992,0.9107701616439152,2.114053828007239,-0.44877570359568675,1,7.960301609498011,1
7.2924027361995165,0.7539619035967839,2.2109668549220713,-0.0034845777693951474,1,6.603861756750406,0
8.15137118615616,0.8049067768414386,3.1711753677452252,-0.37668150892470775,3,5.644098659954032,0
7.911767557015603,0.0180065556004545,3.088689775268642,-0.09902967331164825,2,5.530047509718362,0
5.3456158567633585,0.962810357074026,2.4674815840734885,-0.1492902120079157,2,8.363727057095906,0
8.273075328085216,0.7266709920703233,3.275548283691183,0.27284008342650334,4,9.51273116937746,0
5.4234945249808,0.3047510953861333,3.6401350041112988,0.3031705116327311,2,8.785170694844144,0
5.952398188955606,0.8293946648588469,2.0831579196931873,-0.346587117610912,1,3.9841010119356275,0
8.478948430708144,0.28152119841492995,2.996259887096085,-0.1334488126207738,0,6.9398718014349114,0
7.8977973942832875,0.872753839566128,3.3786208242053806,-0.1266468389681683,0,9.91640072183063,0
9.095340462965067,0.11258039041193701,2.504623854139374,-0.34858955606391495,0,6.757040781890563,0
7.94567735380206,0.7036859774607958,2.615541810586298,0.2984535050511905,0,7.366232797354939,0
7.40985162001283,0.5406984766449103,3.227275805978768,0.20722832833542326,2,9.711360481708223,0
4.562048606968554,0.09653447019544081,3.7958705868874736,-0.3096182137029653,2,8.612653062650915,0
6.206294818356601,0.24189382825883898,3.6198488406057985,-0.13327809140620095,4,6.093449208823926,0
5.591214206090353,0.01240403627731479,3.166260438199167,-0.3941949751434858,2,10.954127111942189,0
5.463937860274502,0.46876796546450583,3.4604434355144984,0.12820659709304394,0,3.625670686634786,0
9.838063328514673,0.3012652607600004,2.7296449404155974,-0.37862807545138033,3,11.955164485903246,0
6.358586348000562,0.5983574842977588,3.2819310561975152,0.4859341686249178,3,3.188525784762372,0
9.352279331062679,0.2972378077086172,2.9323631822551137,0.2806820746878623,1,2.149499711042389,0
7.786831755983577,0.2999191115069847,2.379872272915122,-0.10976145041600494,1,10.900189011487647,0
8.768867821249891,0.7431931987316034,3.403476547754514,0.07856393227935443,2,4.449535083659561,0
7.015822558631153,0.04814283597835345,3.112929274697644,0.41134181621640875,3,9.296996274467208,0
7.461423307758155,0.9028949951919872,2.717243163907183,0.05409928039582612,0,10.110153749320693,0
6.955106162913183,0.8522638743911815,3.8226783801572615,-0.3255015136020448,0,10.589863910321169,0
5.171457926788267,0.6678046832264065,2.0418682356534665,-0.1212966444188407,0,11.915942356641667,0
8.334712691569031,0.5932215701073843,2.6315463024989922,0.3431448650297454,2,4.9403971003999905,0
5.684634174645135,0.8923024981396522,2.113762795555293,0.1442130159896179,2,9.102433419272591,0
4.1458957985887235,0.18533017952871444,3.533054632443254,0.1507243843338003,4,3.153998582808282,0
7.872833775443007,0.07896916219082861,3.404214908227585,0.36682148568848916,0,6.068092913568494,0
5.062664076442294,0.2395101699095381,2.662704437472634,0.39397305746250466,0,10.479716933125903,0
9.642751506117486,0.7945782787001903,3.351325804414146,0.4197925717794363,2,5.676580460591083,0
9.723571462015524,0.03467026672648332,2.7918744523919,-0.4051508067468439,2,7.91095380535614,0
9.489186341322691,0.5828068350834896,3.5125075828448686,0.0441260019631009,4,7.037734437246341,0
6.220952201532667,0.9954375161913099,2.908367325473412,0.2405095212183186,4,8.459515311120452,0
4.092739699173205,0.8556960938375394,2.824559455663331,0.2569268451270138,1,11.728943893876949,0
9.569911375526353,0.5214456890435895,3.869459830976602,0.10671620197000387,3,2.557355265014021,0
6.569104889903886,0.06364090928664234,2.5017581997814005,-0.33321266481632583,0,7.739615175016297,0
9.799928914262019,0.8313735143857098,2.240894679993131,0.29742055394166433,0,10.630287792502848,0
9.781719862535518,0.5989785081772105,3.1690862265189166,0.22011133351494572,4,6.813827117484275,0
9.11805673280416,0.11493299705956683,3.938643624568358,-0.4138642284509637,4,2.785271859415728,0
5.766693352417514,0.0938572848233562,2.7556784274543733,-0.03619017532562374,1,7.605393524167709,0
6.310586371611551,0.9096268194365924,2.124073527257563,-0.3260226004781964,3,5.320738908238204,0
9.106820029101142,0.6692002629380784,2.6786105346191347,-0.16252295428702812,1,3.5494178533793592,0
5.901532030937666,0.8292867993167555,3.011863308639117,-0.48191890779431457,3,10.49034513283473,0
5.016956480116555,0.8789789002822673,2.3238460132644274,-0.09967013158924176,0,7.215995129911216,0
7.340807574750101,0.5717723520483222,3.316204436112984,0.04987692115621045,1,11.332764123790668,0
9.616928644964686,0.5174463517550413,3.9954987780204014,0.11958259282708683,4,10.06016504603069,0
8.176178780049838,0.4304274103209902,2.903478951962888,0.16349034512871008,1,8.929717937736672,0
7.42036702053619,0.3169465877911193,2.7094571134604255,0.33629131310245997,1,2.0502550336531193,0
4.583058962624611,0.43459596085871177,2.8014083336689333,-0.28453709272426997,0,6.278234566382499,0
7.690043360195018,0.7738796557301564,2.230292356790402,-0.37951817756153206,4,3.9748628165203232,0
9.94032310062558,0.6019234310151316,3.766547202852448,0.35153717189792566,4,11.107979110488678,0
4.840504091419144,0.8925232899548461,2.8296513110427037,-0.3433871851073501,2,3.7458398467636025,0
7.10997791418242,0.4433800143791877,2.774548822849683,0.4747600813361953,2,4.860600516592855,0
9.264238431567733,0.607089578718754,3.3193805458609487,0.342538229398637,2,7.168367677344992,0
8.444611706525226,0.6313075530919887,2.8840668418622473,0.0008766058895991469,0,4.633636189980793,0
8.182094445971607,0.5916971623063255,3.2964669376156923,0.4814214249220252,1,4.098646772791212,0
8.214904503922655,0.7026337730855163,2.122892580261575,-0.4026232708919958,4,7.990993251027525,0
6.156946907318531,0.23743346837480628,3.627446687444455,-0.19693423882489836,4,2.889295227550239,0
5.761551065586961,0.5123637775457907,3.881007905758805,0.13822441504061145,1,2.5816775872092474,0
8.856166932871082,0.10422480280834767,3.2975307723187717,-0.14999313152682126,4,5.722452951860714,0
8.860680368075084,0.38451132764481255,3.9091318577176217,0.4283725519807918,1,9.206644545078623,0
9.202433911480622,0.4876670686212644,2.3028646287399264,-0.43437391182218243,0,7.548067582739479,0
9.479443315338827,0.6522242595454725,2.9548323789607074,0.049411832060964556,0,6.228764684667788,0
7.068054393165626,0.9505310525862035,3.2036134678908947,0.0908662673951145,0,7.657515642245824,0
7.009097768123198,0.6006510665483559,3.1634732948423734,0.1527281237772241,1,5.654514846532736,0
8.789771073800651,0.7435939161765598,2.8029235581780867,-0.24433377666818556,1,11.36146335432113,0
7.899783584666591,0.5062660594952028,2.6761688187325228,-0.13543357248013554,3,2.5490489091077433,0
8.21180126354622,0.6341040313763313,2.253648045100838,0.34368052966497764,4,8.733914790298352,0
8.774756016616607,0.07093221613377343,2.7834849011245564,-0.30505723102984017,4,10.912826648277505,0
9.340032050905398,0.254391580841847,2.3253216302109703,0.32686784717336204,3,10.038847087352535,0
6.027970941109215,0.3618530932051387,3.468731352984437,0.0626554229027424,3,3.8404103482144674,0
6.253497715839664,0.47249335500651357,2.41766187098918,0.2621875111940821,0,4.959263489802884,0
4.563891639045214,0.045648745502383736,2.1171306105690677,0.21360736626347154,3,9.170479387071047,0
7.469680845977043,0.14002409755331768,3.1047322756344684,-0.292488504615121,1,2.8427055918076554,0
4.2156536427804525,0.2768143077913058,3.190459465438803,0.06881273643387287,2,10.118616998325841,0
6.793588108794761,0.9715326909010507,3.743826122561011,0.3677231528050924,1,9.189069446047903,0
7.25586780824546,0.33134700710305076,3.1539632248353637,-0.06788376319807066,3,9.296066492353425,0
5.719247512769707,0.48204105811208253,2.6909617074468914,0.46659077022331674,4,3.0024137026759137,0
7.5449995634140645,0.19609771273839294,3.606023763052641,-0.04778489989828194,1,9.177605448162309,0
4.183001499634297,0.6107800710757683,3.0805577863748423,-0.3572143633321153,4,8.7981812521997,0
4.224089132495287,0.2806832155159743,2.1585605692623835,-0.11056531992232677,1,10.309224908218505,0
8.935603363957949,0.20699257843842678,3.1317011206264933,0.45170240639053716,4,2.4159595625646952,0
6.161143848467577,0.5165726284459791,3.8160370908433245,-0.18027915066014577,1,2.231106684677922,0
